Date,Price,Signal,Conviction,Regime,Stop_Loss,Take_Profit,Position_Size_%,Risk_Reward,Reasons,Warnings
2025-05-05,484.2,HOLD,0.282,Volatile / Uncertain,469.67,508.41,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: Stochastic overbought (92) | ⚠ Low volume (0.5x avg) — weak conviction | Bullish: OBV above its moving average | Bearish Pattern: Shooting Star (strength: 0.7) | Bullish: Price near S1 support (484) | Bearish: Price near R1 resistance (490),PATIENCE: Conviction too low (0.28 < 0.6)
2025-05-06,479.7,HOLD,0.706,Volatile / Uncertain,465.31,503.69,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: Stochastic overbought (85) | Bullish: OBV above its moving average | Bullish Pattern: Three White Soldiers (strength: 0.8) | Bullish: Price near S1 support (482),PATIENCE: Volatile conditions — need higher conviction
2025-05-07,481.58,HOLD,0.573,Volatile / Uncertain,467.13,505.66,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: Stochastic overbought (88) | Bullish: OBV above its moving average | Bullish Pattern: Three White Soldiers (strength: 0.8) | Bullish: Price near S1 support (476) | Bearish: Price near R1 resistance (483),PATIENCE: Conviction too low (0.57 < 0.6)
2025-05-08,486.55,HOLD,0.298,Volatile / Uncertain,471.95,510.88,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: Stochastic overbought (93) | Bullish: OBV above its moving average | Neutral Pattern: Doji (indecision) | Bearish: Price near R1 resistance (485),PATIENCE: Conviction too low (0.30 < 0.6)
2025-05-09,486.23,HOLD,0.248,Volatile / Uncertain,471.64,510.54,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: Stochastic overbought (91) | Bullish: OBV above its moving average | Bearish Pattern: Evening Star (strength: 0.8) | Bullish: Price near S1 support (482) | Bearish: Price near R1 resistance (491),PATIENCE: Conviction too low (0.25 < 0.6)
2025-05-12,506.04,HOLD,0.2,Volatile / Uncertain,490.86,531.34,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (67.3) | Bearish: Stochastic overbought (100) | Bullish: OBV above its moving average | Bearish Pattern: Hanging Man (strength: 0.6),PATIENCE: Conviction too low (0.20 < 0.6)
2025-05-13,513.75,HOLD,0.425,Sideways / Choppy,498.34,539.44,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (69.8) | Bearish: Stochastic overbought (97) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bullish: Walking the upper Bollinger Band (strong trend) | Bullish Pattern: Morning Star (strength: 0.8) | Bearish: Price near R1 resistance (508),PATIENCE: Conviction too low (0.42 < 0.6)
2025-05-14,516.83,HOLD,0.225,Sideways / Choppy,501.33,542.67,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 70.8 | Bearish: Stochastic overbought (99) | Bullish: OBV above its moving average | Bullish: Walking the upper Bollinger Band (strong trend) | Bearish: Price near R1 resistance (517),PATIENCE: Conviction too low (0.22 < 0.6)
2025-05-15,517.4,HOLD,0.39,Sideways / Choppy,501.88,543.27,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 70.9 | Bearish: Stochastic overbought (95) | Bullish: OBV above its moving average | Bullish Pattern: Three White Soldiers (strength: 0.8) | Bullish: Price near S1 support (515) | Bearish: Price near R1 resistance (518),PATIENCE: Conviction too low (0.39 < 0.6)
2025-05-16,519.65,HOLD,0.403,Sideways / Choppy,504.06,545.63,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 71.7 | Bearish: Stochastic overbought (99) | Bullish: OBV above its moving average | Bearish Pattern: Hanging Man (strength: 0.6) | Bearish: Price near R1 resistance (521),PATIENCE: Conviction too low (0.40 < 0.6)
2025-05-19,520.15,HOLD,0.39,Sideways / Choppy,504.55,546.16,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 71.9 | Bearish: Stochastic overbought (99) | Bullish: OBV above its moving average | Bullish Pattern: Three White Soldiers (strength: 0.8) | Bullish: Price near S1 support (517) | Bearish: Price near R1 resistance (521),PATIENCE: Conviction too low (0.39 < 0.6)
2025-05-20,518.42,HOLD,0.225,Sideways / Choppy,502.87,544.34,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 70.3 | Bearish: Stochastic overbought (95) | Bullish: OBV above its moving average | Bullish: Price near S1 support (515) | Bearish: Price near R1 resistance (523),PATIENCE: Conviction too low (0.22 < 0.6)
2025-05-21,511.21,HOLD,0.398,Sideways / Choppy,495.87,536.77,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (63.8) | Bearish: Volume surge (1.7x avg) on down day | Bullish: OBV above its moving average | Bullish: Price near S1 support (516),PATIENCE: Conviction too low (0.40 < 0.6)
2025-05-22,512.17,HOLD,0.36,Sideways / Choppy,496.8,537.78,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (64.3) | Bearish: Stochastic overbought (81) | Bullish: OBV above its moving average | Neutral Pattern: Doji (indecision),PATIENCE: Conviction too low (0.36 < 0.6)
2025-05-23,507.43,HOLD,0.432,Sideways / Choppy,492.21,532.8,0.0000,0.0,Bearish: Price below Parabolic SAR | Lean Bearish: RSI elevated (60.1) | Bullish: OBV above its moving average | Bullish Pattern: Morning Star (strength: 0.8) | Bullish: Price near S1 support (510),PATIENCE: Conviction too low (0.43 < 0.6)
2025-05-27,519.36,HOLD,0.338,Sideways / Choppy,503.78,545.33,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bearish: Price below Parabolic SAR | Lean Bearish: RSI elevated (66.1) | Bearish: Stochastic overbought (96) | Bullish: OBV above its moving average | Bullish Pattern: Three White Soldiers (strength: 0.8),PATIENCE: Conviction too low (0.34 < 0.6)
2025-05-28,517.06,HOLD,0.351,Sideways / Choppy,501.55,542.91,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (64.1) | Bearish: Stochastic overbought (88) | Bullish: OBV above its moving average | Bullish: Price near S1 support (515) | Bearish: Price near R1 resistance (522),PATIENCE: Conviction too low (0.35 < 0.6)
2025-05-29,518.08,HOLD,0.406,Sideways / Choppy,502.54,543.98,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (64.6) | Bearish: MACD histogram crossed below zero | Bearish: MACD bearish crossover | Bearish: Stochastic overbought (84) | Bullish: OBV above its moving average | Bullish: Price near S1 support (515) | Bearish: Price near R1 resistance (520),PATIENCE: Conviction too low (0.41 < 0.6)
2025-05-30,517.26,HOLD,0.66,Sideways / Choppy,501.74,543.12,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (63.8) | Bullish: OBV above its moving average | Neutral Pattern: Doji (indecision) | Bullish: Price near S1 support (514),PATIENCE: Sideways market — waiting for clarity
2025-06-02,521.35,HOLD,0.468,Sideways / Choppy,505.71,547.42,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (66.0) | Bearish: RSI negative divergence (price up, RSI down) | Bearish: Stochastic overbought (84) | Bullish: OBV above its moving average | Bullish Pattern: Bullish Engulfing (strength: 0.8) | Bullish Pattern: Morning Star (strength: 0.8) | Bearish: Price near R1 resistance (521)",PATIENCE: Conviction too low (0.47 < 0.6)
2025-06-03,525.42,HOLD,0.267,Sideways / Choppy,509.66,551.69,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (68.1) | Bearish: RSI negative divergence (price up, RSI down) | Bearish: Stochastic overbought (94) | Bullish: OBV above its moving average | Bearish: Price near R1 resistance (524)",PATIENCE: Conviction too low (0.27 < 0.6)
2025-06-04,526.89,HOLD,0.267,Sideways / Choppy,511.08,553.23,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (68.8) | Bearish: RSI negative divergence (price up, RSI down) | Bearish: Stochastic overbought (96) | Bullish: OBV above its moving average | Bearish: Price near R1 resistance (528)",PATIENCE: Conviction too low (0.27 < 0.6)
2025-06-05,522.92,HOLD,0.334,Sideways / Choppy,507.23,549.07,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (64.5) | Bearish: RSI negative divergence (price up, RSI down) | Bullish: OBV above its moving average | Bearish Pattern: Bearish Engulfing (strength: 0.8) | Bearish Pattern: Evening Star (strength: 0.8) | Bullish: Price near S1 support (525)",PATIENCE: Conviction too low (0.33 < 0.6)
2025-06-06,528.03,HOLD,0.267,Sideways / Choppy,512.19,554.43,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (67.3) | Bearish: RSI negative divergence (price up, RSI down) | Bearish: Stochastic overbought (89) | Bullish: OBV above its moving average | Neutral Pattern: Doji (indecision) | Bearish: Price near R1 resistance (529)",PATIENCE: Conviction too low (0.27 < 0.6)
2025-06-09,528.81,HOLD,0.225,Sideways / Choppy,512.95,555.25,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (67.8) | Bearish: RSI negative divergence (price up, RSI down) | Bearish: Stochastic overbought (91) | Bullish: OBV above its moving average | Bullish: Price near S1 support (526) | Bearish: Price near R1 resistance (530)",PATIENCE: Conviction too low (0.22 < 0.6)
2025-06-10,532.31,HOLD,0.278,Sideways / Choppy,516.34,558.93,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (69.7) | Bearish: RSI negative divergence (price up, RSI down) | Bearish: Stochastic overbought (98) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bullish Pattern: Morning Star (strength: 0.8) | Bearish: Price near R1 resistance (530)",PATIENCE: Conviction too low (0.28 < 0.6)
2025-06-11,530.51,HOLD,0.351,Sideways / Choppy,514.59,557.04,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (67.5) | Bearish: Stochastic overbought (86) | Bullish: OBV above its moving average | Bullish: Price near S1 support (529) | Bearish: Price near R1 resistance (535),PATIENCE: Conviction too low (0.35 < 0.6)
2025-06-12,531.76,HOLD,0.222,Sideways / Choppy,515.81,558.35,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (68.2) | Bearish: Stochastic overbought (90) | Bullish: OBV above its moving average | Bearish: Price near R1 resistance (534),PATIENCE: Conviction too low (0.22 < 0.6)
2025-06-13,525.08,HOLD,0.55,Sideways / Choppy,509.33,551.33,0.0000,0.0,Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (60.2) | Bullish: OBV above its moving average | Bullish: Price near S2 strong support (527),PATIENCE: Conviction too low (0.55 < 0.6)
2025-06-16,532.39,HOLD,0.267,Sideways / Choppy,516.42,559.01,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (65.0) | Bearish: RSI negative divergence (price up, RSI down) | Bearish: Stochastic overbought (90) | Bullish: OBV above its moving average | Bearish: Price near R1 resistance (529)",PATIENCE: Conviction too low (0.27 < 0.6)
2025-06-17,527.2,HOLD,0.13,Sideways / Choppy,511.38,553.56,0.0000,0.0,"Bullish: Price above Parabolic SAR | Bearish: RSI negative divergence (price up, RSI down) | Bullish: OBV above its moving average | Bearish: Price rising but OBV declining (distribution) | Bullish: Price near S1 support (529)",PATIENCE: Conviction too low (0.13 < 0.6)
2025-06-18,527.11,HOLD,0.472,Sideways / Choppy,511.3,553.47,0.0000,0.0,"Bullish: Price above Parabolic SAR | Bearish: RSI negative divergence (price up, RSI down) | Bearish: OBV below its moving average | Bearish: Price rising but OBV declining (distribution) | Bullish: Price near S1 support (525) | Bearish: Price near R1 resistance (530)",PATIENCE: Conviction too low (0.47 < 0.6)
2025-06-20,524.95,SELL,0.706,Sideways / Choppy,540.3,486.57,0.2500,2.5,"Bearish: Price below Parabolic SAR | Bearish: RSI negative divergence (price up, RSI down) | Bearish: OBV below its moving average | Bearish: Price rising but OBV declining (distribution) | Bearish Pattern: Three Black Crows (strength: 0.8) | Bullish: Price near S1 support (525)",
2025-06-23,530.35,HOLD,0.4,Uptrend,514.44,556.87,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | STRONG Bullish: 50/200 Golden Cross | Bearish: Price below Parabolic SAR | Lean Bearish: RSI elevated (61.2) | Bearish: RSI negative divergence (price up, RSI down) | Bearish: OBV below its moving average | Bearish: Price rising but OBV declining (distribution) | Bearish: Price near R1 resistance (530)",PATIENCE: Conviction too low (0.40 < 0.6)
2025-06-24,538.46,HOLD,0.444,Uptrend,522.31,565.38,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (66.4) | Bearish: RSI negative divergence (price up, RSI down) | Bearish: Stochastic overbought (95) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bearish: Price near R2 strong resistance (536)",PATIENCE: Conviction too low (0.44 < 0.6)
2025-06-25,539.84,HOLD,0.324,Uptrend,523.64,566.83,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (67.2) | Bearish: RSI negative divergence (price up, RSI down) | Bearish: Stochastic overbought (90) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bullish: Walking the upper Bollinger Band (strong trend) | Bearish: Price near R1 resistance (540)",PATIENCE: Conviction too low (0.32 < 0.6)
2025-06-26,544.89,HOLD,0.324,Uptrend,528.54,572.13,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 70.1 | Bearish: Stochastic overbought (98) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bullish: Walking the upper Bollinger Band (strong trend) | Bearish: Price near R1 resistance (542),PATIENCE: Conviction too low (0.32 < 0.6)
2025-06-27,546.75,HOLD,0.493,Uptrend,530.35,574.09,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 71.1 | Bullish: MACD histogram crossed above zero | Bullish: MACD bullish crossover | Bearish: Stochastic overbought (93) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bullish: Walking the upper Bollinger Band (strong trend) | Bearish: Price near R1 resistance (547),PATIENCE: Conviction too low (0.49 < 0.6)
2025-06-30,550.29,HOLD,0.324,Uptrend,533.78,577.8,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 72.9 | Bearish: Stochastic overbought (96) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bullish: Walking the upper Bollinger Band (strong trend) | Bearish: Price near R1 resistance (549),PATIENCE: Conviction too low (0.32 < 0.6)
2025-07-01,545.65,HOLD,0.29,Uptrend,529.28,572.93,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (66.9) | Bearish: RSI negative divergence (price up, RSI down) | Bearish: Stochastic overbought (80) | Bullish: OBV above its moving average | Bullish: Walking the upper Bollinger Band (strong trend) | Bearish Pattern: Evening Star (strength: 0.8) | Bullish: Price near S1 support (548)",PATIENCE: Conviction too low (0.29 < 0.6)
2025-07-02,549.45,HOLD,0.418,Uptrend,532.97,576.92,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (69.1) | Bearish: Stochastic overbought (93) | Bullish: OBV above its moving average | Bullish Pattern: Bullish Engulfing (strength: 0.8) | Bearish: Price near R1 resistance (549),PATIENCE: Conviction too low (0.42 < 0.6)
2025-07-03,554.86,HOLD,0.444,Uptrend,538.21,582.6,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 72.0 | Bearish: Stochastic overbought (97) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bearish: Price near R2 strong resistance (553),PATIENCE: Conviction too low (0.44 < 0.6)
2025-07-07,550.68,HOLD,0.479,Uptrend,534.16,578.21,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (66.8) | Bearish: Stochastic overbought (85) | Bullish: OBV above its moving average | Bullish: Price near S1 support (553),PATIENCE: Conviction too low (0.48 < 0.6)
2025-07-08,550.99,HOLD,0.351,Uptrend,534.46,578.54,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (67.0) | Bearish: Stochastic overbought (86) | Bullish: OBV above its moving average | Bullish: Price near S1 support (548) | Bearish: Price near R1 resistance (553),PATIENCE: Conviction too low (0.35 < 0.6)
2025-07-09,554.89,HOLD,0.222,Uptrend,538.24,582.63,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (69.4) | Bearish: Stochastic overbought (96) | Bullish: OBV above its moving average | Bearish: Price near R1 resistance (553),PATIENCE: Conviction too low (0.22 < 0.6)
2025-07-10,554.09,HOLD,0.351,Uptrend,537.47,581.79,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (68.3) | Bearish: Stochastic overbought (94) | Bullish: OBV above its moving average | Bullish: Price near S1 support (552) | Bearish: Price near R1 resistance (557),PATIENCE: Conviction too low (0.35 < 0.6)
2025-07-11,552.85,HOLD,0.302,Uptrend,536.26,580.49,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (66.5) | Bearish: MACD histogram crossed below zero | Bearish: MACD bearish crossover | Bearish: Stochastic overbought (90) | Bullish: OBV above its moving average | Bullish: Price near S1 support (552),PATIENCE: Conviction too low (0.30 < 0.6)
2025-07-14,554.85,HOLD,0.429,Strong Uptrend,538.2,582.59,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (68.0) | Bearish: Stochastic overbought (93) | Bullish: OBV above its moving average | Bullish Pattern: Morning Star (strength: 0.8) | Bearish: Price near R1 resistance (555),PATIENCE: Conviction too low (0.43 < 0.6)
2025-07-15,555.36,HOLD,0.222,Strong Uptrend,538.7,583.13,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (68.3) | Bearish: Stochastic overbought (81) | Bullish: OBV above its moving average | Bearish: Price near R1 resistance (557),PATIENCE: Conviction too low (0.22 < 0.6)
2025-07-16,555.93,HOLD,0.351,Strong Uptrend,539.25,583.73,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (68.8) | Bearish: Stochastic overbought (82) | Bullish: OBV above its moving average | Neutral Pattern: Doji (indecision) | Bullish: Price near S1 support (554) | Bearish: Price near R1 resistance (558),PATIENCE: Conviction too low (0.35 < 0.6)
2025-07-17,560.43,HOLD,0.306,Strong Uptrend,543.62,588.45,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 72.0 | Bearish: Stochastic overbought (97) | Bullish: OBV above its moving average | Bullish Pattern: Morning Star (strength: 0.8) | Bearish: Price near R1 resistance (560),PATIENCE: Conviction too low (0.31 < 0.6)
2025-07-18,559.89,HOLD,0.225,Strong Uptrend,543.09,587.88,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 71.1 | Bearish: Stochastic overbought (83) | Bullish: OBV above its moving average | Bullish: Price near S1 support (557) | Bearish: Price near R1 resistance (562),PATIENCE: Conviction too low (0.22 < 0.6)
2025-07-21,562.79,HOLD,0.267,Uptrend,545.91,590.93,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 73.2 | Bearish: Stochastic overbought (91) | Bullish: OBV above its moving average | Bearish: Price near R1 resistance (563),PATIENCE: Conviction too low (0.27 < 0.6)
2025-07-22,559.88,HOLD,0.398,Uptrend,543.08,587.87,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (67.9) | Bullish: OBV above its moving average | Bearish Pattern: Bearish Engulfing (strength: 0.8) | Bullish: Price near S1 support (561),PATIENCE: Conviction too low (0.40 < 0.6)
2025-07-23,562.43,HOLD,0.222,Uptrend,545.56,590.55,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (69.9) | Bearish: Stochastic overbought (86) | Bullish: OBV above its moving average | Bearish: Price near R1 resistance (563),PATIENCE: Conviction too low (0.22 < 0.6)
2025-07-24,563.63,HOLD,0.423,Uptrend,546.72,591.81,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 70.9 | Bearish: RSI negative divergence (price up, RSI down) | Bearish: Stochastic overbought (93) | Bullish: OBV above its moving average | Neutral Pattern: Doji (indecision) | Bearish: Price near R1 resistance (564)",PATIENCE: Conviction too low (0.42 < 0.6)
2025-07-25,564.99,HOLD,0.295,Uptrend,548.04,593.24,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 71.9 | Bearish: Stochastic overbought (92) | Bullish: OBV above its moving average | Bullish Pattern: Bullish Engulfing (strength: 0.8) | Bearish: Price near R1 resistance (565),PATIENCE: Conviction too low (0.29 < 0.6)
2025-07-28,566.75,HOLD,0.267,Uptrend,549.75,595.09,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 73.3 | Bearish: Stochastic overbought (95) | Bullish: OBV above its moving average | Bearish: Price near R1 resistance (567),PATIENCE: Conviction too low (0.27 < 0.6)
2025-07-29,565.87,HOLD,0.435,Uptrend,548.89,594.16,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 71.4 | Bullish: OBV above its moving average | Bearish Pattern: Bearish Engulfing (strength: 0.8) | Bearish Pattern: Evening Star (strength: 0.8) | Bullish: Price near S1 support (566) | Bearish: Price near R1 resistance (568),PATIENCE: Conviction too low (0.43 < 0.6)
2025-07-30,566.63,HOLD,0.179,Uptrend,549.63,594.96,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 72.1 | Bearish: Stochastic overbought (80) | Bullish: OBV above its moving average | Neutral Pattern: Doji (indecision),PATIENCE: Conviction too low (0.18 < 0.6)
2025-07-31,563.63,HOLD,0.456,Uptrend,546.72,591.81,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bearish: Price below Parabolic SAR | Lean Bearish: RSI elevated (65.6) | Bearish: RSI negative divergence (price up, RSI down) | Bearish: Volume surge (1.6x avg) on down day | Bullish: OBV above its moving average | Bearish Pattern: Three Black Crows (strength: 0.8) | Bullish: Price near S1 support (564)",PATIENCE: Conviction too low (0.46 < 0.6)
2025-08-01,552.53,HOLD,0.452,Uptrend,535.95,580.16,0.0000,0.0,Bearish: Price below Parabolic SAR | Bullish: Stochastic oversold (10) | Bearish: Volume surge (1.6x avg) on down day | Bearish: OBV below its moving average | Bullish: Price falling but OBV rising (accumulation) | Bearish Pattern: Three Black Crows (strength: 0.8),PATIENCE: Conviction too low (0.45 < 0.6)
2025-08-04,562.72,HOLD,0.3,Uptrend,545.84,590.86,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bearish: Price below Parabolic SAR | Bearish: RSI negative divergence (price up, RSI down) | Bullish: OBV above its moving average | Bearish: Price near R2 strong resistance (561)",PATIENCE: Conviction too low (0.30 < 0.6)
2025-08-05,558.9,HOLD,0.45,Uptrend,542.13,586.85,0.0000,0.0,"Bearish: Price below Parabolic SAR | Bearish: RSI negative divergence (price up, RSI down) | Bearish: OBV below its moving average | Bullish: Price near S1 support (559)",PATIENCE: Conviction too low (0.45 < 0.6)
2025-08-06,565.93,HOLD,0.325,Uptrend,548.95,594.23,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bearish: Price below Parabolic SAR | Lean Bearish: RSI elevated (60.5) | Bearish: RSI negative divergence (price up, RSI down) | Bullish: OBV above its moving average | Bearish: Price near R1 resistance (563)",PATIENCE: Conviction too low (0.33 < 0.6)
2025-08-07,567.85,HOLD,0.179,Uptrend,550.81,596.24,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (62.0) | Bearish: RSI negative divergence (price up, RSI down) | Bullish: OBV above its moving average | Bearish: Price near R1 resistance (568)",PATIENCE: Conviction too low (0.18 < 0.6)
2025-08-08,573.15,HOLD,0.403,Uptrend,555.96,601.81,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (65.8) | Bearish: RSI negative divergence (price up, RSI down) | Bearish: Stochastic overbought (99) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bearish: Price near R1 resistance (572)",PATIENCE: Conviction too low (0.40 < 0.6)
2025-08-11,571.45,HOLD,0.31,Uptrend,554.31,600.02,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (63.6) | Bearish: RSI negative divergence (price up, RSI down) | Bearish: Stochastic overbought (84) | Bullish: OBV above its moving average | Bullish: Price near S1 support (570)",PATIENCE: Conviction too low (0.31 < 0.6)
2025-08-12,578.63,HOLD,0.471,Uptrend,561.27,607.56,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (68.4) | Bearish: RSI negative divergence (price up, RSI down) | Bullish: MACD histogram crossed above zero | Bullish: MACD bullish crossover | Bearish: Stochastic overbought (99) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bullish: Walking the upper Bollinger Band (strong trend) | Bearish: Price near R2 strong resistance (578)",PATIENCE: Conviction too low (0.47 < 0.6)
