Date,Price,Signal,Conviction,Regime,Stop_Loss,Take_Profit,Position_Size_%,Risk_Reward,Reasons,Warnings
2025-01-29,11671.32,HOLD,0.598,Volatile / Uncertain,11321.18,12254.89,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bullish: OBV above its moving average | Bullish: Price falling but OBV rising (accumulation) | Bearish: Price near R1 resistance (11568),PATIENCE: Conviction too low (0.60 < 0.6)
2025-01-30,11218.64,HOLD,0.273,Volatile / Uncertain,10882.08,11779.57,0.0000,0.0,Bullish: Price above Parabolic SAR | Bullish: OBV above its moving average | Bearish Pattern: Bearish Engulfing (strength: 0.8) | Bullish: Price near S1 support (11198),PATIENCE: Conviction too low (0.27 < 0.6)
2025-01-31,11819.54,STRONG BUY,0.889,Volatile / Uncertain,10536.52,15027.08,0.1842,2.5,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bullish: MACD histogram crossed above zero | Bullish: MACD bullish crossover | Bullish: Volume surge (1.5x avg) on up day | Bullish: OBV above its moving average | Bullish Pattern: Bullish Engulfing (strength: 0.8) | Bearish: Price near R1 resistance (11664),
2025-02-03,11791.46,HOLD,0.395,Volatile / Uncertain,11437.72,12381.03,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI negative divergence (price up, RSI down) | Bullish: OBV above its moving average",PATIENCE: Conviction too low (0.39 < 0.6)
2025-02-04,12399.0,HOLD,0.398,Volatile / Uncertain,12027.03,13018.95,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (60.7) | Bearish: Stochastic overbought (88) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bullish Pattern: Bullish Engulfing (strength: 0.8),PATIENCE: Conviction too low (0.40 < 0.6)
2025-02-05,12521.08,HOLD,0.33,Volatile / Uncertain,12145.45,13147.13,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (61.7) | Bearish: Stochastic overbought (94) | ⚠ Low volume (0.5x avg) — weak conviction | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bullish: Walking the upper Bollinger Band (strong trend),PATIENCE: Conviction too low (0.33 < 0.6)
2025-02-06,13012.98,HOLD,0.376,Volatile / Uncertain,12622.59,13663.63,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (65.4) | Bearish: Stochastic overbought (99) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bullish: Walking the upper Bollinger Band (strong trend) | Bullish Pattern: Three White Soldiers (strength: 0.8) | Bearish: Price near R2 strong resistance (12709),PATIENCE: Conviction too low (0.38 < 0.6)
2025-02-07,13496.9,HOLD,0.405,Volatile / Uncertain,13091.99,14171.75,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (68.7) | Bearish: Stochastic overbought (93) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bullish: Walking the upper Bollinger Band (strong trend) | Bullish Pattern: Three White Soldiers (strength: 0.8) | Bearish: Price near R1 resistance (13284),PATIENCE: Conviction too low (0.41 < 0.6)
2025-02-10,13273.74,HOLD,0.479,Volatile / Uncertain,12875.53,13937.43,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (65.6) | Bearish: Stochastic overbought (86) | Bullish: OBV above its moving average | Bullish: Walking the upper Bollinger Band (strong trend),PATIENCE: Conviction too low (0.48 < 0.6)
2025-02-11,13484.97,HOLD,0.222,Volatile / Uncertain,13080.42,14159.22,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (67.1) | Bearish: Stochastic overbought (92) | Bullish: OBV above its moving average | Bearish: Price near R1 resistance (13539),PATIENCE: Conviction too low (0.22 < 0.6)
2025-02-12,13405.46,HOLD,0.351,Volatile / Uncertain,13003.3,14075.73,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (65.9) | Bearish: Stochastic overbought (90) | ⚠ Low volume (0.4x avg) — weak conviction | Bullish: OBV above its moving average | Bullish: Price near S1 support (13233) | Bearish: Price near R1 resistance (13647),PATIENCE: Conviction too low (0.35 < 0.6)
2025-02-13,13187.49,HOLD,0.479,Volatile / Uncertain,12791.87,13846.86,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (62.7) | Bearish: Stochastic overbought (83) | Bullish: OBV above its moving average | Bullish: Price near S1 support (13322),PATIENCE: Conviction too low (0.48 < 0.6)
2025-02-14,14377.31,HOLD,0.291,Volatile / Uncertain,13945.99,15096.18,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 71.0 | Bearish: Stochastic overbought (95) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance),PATIENCE: Conviction too low (0.29 < 0.6)
2025-02-17,12703.29,HOLD,0.179,Volatile / Uncertain,12322.19,13338.45,0.0000,0.0,Bullish: Price above Parabolic SAR | Bearish: Volume surge (1.6x avg) on down day | Bullish: OBV above its moving average | Bearish Pattern: Bearish Engulfing (strength: 0.8) | Bullish: Price near S2 strong support (12550),PATIENCE: Conviction too low (0.18 < 0.6)
2025-02-18,12954.34,HOLD,0.68,Volatile / Uncertain,12565.71,13602.06,0.0000,0.0,Bullish: Price above Parabolic SAR | Bullish: OBV above its moving average,PATIENCE: Volatile conditions — need higher conviction
2025-02-19,13981.31,HOLD,0.36,Volatile / Uncertain,13561.87,14680.38,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (61.6) | Bearish: Stochastic overbought (82) | Bullish: OBV above its moving average,PATIENCE: Conviction too low (0.36 < 0.6)
2025-02-20,13606.95,BUY,0.76,Volatile / Uncertain,12085.09,17411.59,0.1788,2.5,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bullish: OBV above its moving average,
2025-02-21,13205.03,HOLD,0.31,Volatile / Uncertain,12808.88,13865.28,0.0000,0.0,"Bullish: Price above Parabolic SAR | Bearish: RSI negative divergence (price up, RSI down) | Bullish: OBV above its moving average | Bullish: Price near S1 support (13409)",PATIENCE: Conviction too low (0.31 < 0.6)
2025-02-24,13095.61,HOLD,0.588,Volatile / Uncertain,12702.74,13750.39,0.0000,0.0,"Bullish: Price above Parabolic SAR | Bearish: RSI negative divergence (price up, RSI down) | Bearish: MACD histogram crossed below zero | Bearish: MACD bearish crossover | Bearish: OBV below its moving average | Bullish: Price near S1 support (13057)",PATIENCE: Conviction too low (0.59 < 0.6)
2025-02-25,12521.28,HOLD,0.231,Volatile / Uncertain,12145.64,13147.34,0.0000,0.0,Bearish: Price below Parabolic SAR | Bullish: Stochastic oversold (11) | Bearish: OBV below its moving average | Bearish Pattern: Three Black Crows (strength: 0.8) | Bullish: Price near S2 strong support (12849),PATIENCE: Conviction too low (0.23 < 0.6)
2025-02-26,12288.61,HOLD,0.24,Volatile / Uncertain,11919.95,12903.04,0.0000,0.0,Bearish: Price below Parabolic SAR | Bullish: Stochastic oversold (5) | Bearish: OBV below its moving average | Bearish: Price rising but OBV declining (distribution) | Bullish: Price near S1 support (12108),PATIENCE: Conviction too low (0.24 < 0.6)
2025-02-27,12443.85,HOLD,0.397,Volatile / Uncertain,12070.53,13066.04,0.0000,0.0,Bearish: Price below Parabolic SAR | Bullish: Stochastic oversold (13) | Bearish: OBV below its moving average | Bearish: Price near R1 resistance (12608),PATIENCE: Conviction too low (0.40 < 0.6)
2025-02-28,11735.53,LEAN SELL,0.627,Strong Downtrend,13195.65,8085.22,0.1607,2.5,Bearish: Price below EMA 9/21 stack | Bearish: Fresh EMA 9/21 death cross | Bearish: Price below Parabolic SAR | Bullish: Stochastic oversold (5) | Bearish: OBV below its moving average | Bearish Pattern: Bearish Engulfing (strength: 0.8) | Bullish: Price near S2 strong support (12010),
2025-03-03,12053.61,HOLD,0.474,Volatile / Uncertain,11692.0,12656.29,0.0000,0.0,Bearish: Price below EMA 9/21 stack | Bearish: Price below Parabolic SAR | Bullish: Stochastic oversold (16) | Bearish: OBV below its moving average,PATIENCE: Conviction too low (0.47 < 0.6)
2025-03-04,12244.39,HOLD,0.543,Volatile / Uncertain,11877.06,12856.61,0.0000,0.0,Bearish: Price below EMA 9/21 stack | Bearish: Price below Parabolic SAR | Bearish: OBV below its moving average | Bullish: Price falling but OBV rising (accumulation) | Bearish: Price near R1 resistance (12277),PATIENCE: Conviction too low (0.54 < 0.6)
2025-03-05,13086.95,HOLD,0.405,Volatile / Uncertain,12694.34,13741.3,0.0000,0.0,Bearish: Price below Parabolic SAR | Bullish: OBV above its moving average | Bullish Pattern: Three White Soldiers (strength: 0.8),PATIENCE: Conviction too low (0.41 < 0.6)
2025-03-06,12894.84,HOLD,0.411,Volatile / Uncertain,12507.99,13539.58,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Fresh EMA 9/21 golden cross | Bearish: Price below Parabolic SAR | Bearish: OBV below its moving average,PATIENCE: Conviction too low (0.41 < 0.6)
2025-03-07,13429.41,HOLD,0.428,Volatile / Uncertain,13026.53,14100.88,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bearish: Price below Parabolic SAR | Bullish: OBV above its moving average | Bullish Pattern: Bullish Engulfing (strength: 0.8) | Bearish: Price near R1 resistance (13085),PATIENCE: Conviction too low (0.43 < 0.6)
2025-03-10,12971.46,HOLD,0.299,Volatile / Uncertain,12582.32,13620.03,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI negative divergence (price up, RSI down) | Bearish: OBV below its moving average | Bullish: Price near S1 support (12979)",PATIENCE: Conviction too low (0.30 < 0.6)
2025-03-11,13675.6,HOLD,0.663,Volatile / Uncertain,13265.33,14359.38,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bullish: MACD histogram crossed above zero | Bullish: MACD bullish crossover | Bearish: Stochastic overbought (84) | Bullish: OBV above its moving average | Bearish: Price rising but OBV declining (distribution) | Bullish Pattern: Bullish Engulfing (strength: 0.8) | Bearish: Price near R1 resistance (13496),PATIENCE: Volatile conditions — need higher conviction
2025-03-12,14210.17,HOLD,0.222,Volatile / Uncertain,13783.86,14920.68,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (61.5) | Bearish: Stochastic overbought (98) | Bullish: OBV above its moving average | Bearish: Price near R1 resistance (14324),PATIENCE: Conviction too low (0.22 < 0.6)
2025-03-13,14596.41,HOLD,0.408,Volatile / Uncertain,14158.52,15326.23,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (63.8) | Bearish: Stochastic overbought (96) | Bullish: OBV above its moving average | Bullish Pattern: Three White Soldiers (strength: 0.8) | Bearish: Price near R1 resistance (14528),PATIENCE: Conviction too low (0.41 < 0.6)
2025-03-14,15457.84,HOLD,0.269,Volatile / Uncertain,14994.1,16230.73,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (68.4) | Bearish: Stochastic overbought (89) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bullish Pattern: Three White Soldiers (strength: 0.8) | Bearish: Price near R2 strong resistance (15190),PATIENCE: Conviction too low (0.27 < 0.6)
2025-03-17,15111.1,HOLD,0.36,Volatile / Uncertain,14657.77,15866.66,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (64.8) | Bearish: Stochastic overbought (81) | Bullish: OBV above its moving average,PATIENCE: Conviction too low (0.36 < 0.6)
2025-03-18,15758.17,HOLD,0.415,Volatile / Uncertain,15285.42,16546.08,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (68.1) | Bearish: Stochastic overbought (93) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bullish: Walking the upper Bollinger Band (strong trend) | Bullish Pattern: Bullish Engulfing (strength: 0.8) | Bearish: Price near R1 resistance (15565),PATIENCE: Conviction too low (0.42 < 0.6)
2025-03-19,16478.49,HOLD,0.324,Volatile / Uncertain,15984.14,17302.41,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 71.4 | Bearish: Stochastic overbought (91) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bullish: Walking the upper Bollinger Band (strong trend) | Bearish: Price near R1 resistance (16227),PATIENCE: Conviction too low (0.32 < 0.6)
2025-03-20,17178.75,HOLD,0.313,Volatile / Uncertain,16663.39,18037.69,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 74.1 | Bearish: Stochastic overbought (93) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bullish: Walking the upper Bollinger Band (strong trend) | Bullish Pattern: Three White Soldiers (strength: 0.8) | Bearish: Price near R1 resistance (17066),PATIENCE: Conviction too low (0.31 < 0.6)
2025-03-21,16641.32,HOLD,0.578,Volatile / Uncertain,16142.08,17473.39,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (68.7) | Bearish: Stochastic overbought (83) | Bullish: OBV above its moving average | Bullish: Walking the upper Bollinger Band (strong trend) | Bullish: Price near S1 support (16550),PATIENCE: Conviction too low (0.58 < 0.6)
2025-03-24,15999.27,HOLD,0.66,Volatile / Uncertain,15519.29,16799.23,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (62.7) | Bullish: OBV above its moving average | Bullish: Price near S1 support (16303),PATIENCE: Volatile conditions — need higher conviction
2025-03-25,16006.68,HOLD,0.66,Volatile / Uncertain,15526.48,16807.01,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (62.8) | Bullish: OBV above its moving average | Bullish: Price near S1 support (15683),PATIENCE: Volatile conditions — need higher conviction
2025-03-26,15440.4,HOLD,0.42,Volatile / Uncertain,14977.19,16212.42,0.0000,0.0,Bearish: Price below Parabolic SAR | Bullish: OBV above its moving average | Bearish Pattern: Bearish Engulfing (strength: 0.8),PATIENCE: Conviction too low (0.42 < 0.6)
2025-03-27,15692.68,HOLD,0.206,Volatile / Uncertain,15221.9,16477.31,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bearish: Price below Parabolic SAR | Bullish: OBV above its moving average | Bearish: Price near R1 resistance (15890),PATIENCE: Conviction too low (0.21 < 0.6)
2025-03-28,15455.93,HOLD,0.551,Volatile / Uncertain,14992.25,16228.73,0.0000,0.0,Bearish: Price below Parabolic SAR | Bearish: MACD histogram crossed below zero | Bearish: MACD bearish crossover | Bullish: OBV above its moving average | Bullish: Price near S1 support (15485) | Bearish: Price near R1 resistance (15822),PATIENCE: Conviction too low (0.55 < 0.6)
2025-03-31,15674.19,HOLD,0.513,Strong Uptrend,15203.96,16457.9,0.0000,0.0,Bullish: Price above EMA 9/21 stack | STRONG Bullish: 50/200 Golden Cross | Bearish: Price below Parabolic SAR | Bullish: OBV above its moving average | Bearish: Price near R1 resistance (15793),PATIENCE: Conviction too low (0.51 < 0.6)
2025-04-01,15533.08,HOLD,0.328,Strong Uptrend,15067.09,16309.73,0.0000,0.0,"Bearish: Price below Parabolic SAR | Bearish: RSI negative divergence (price up, RSI down) | Bullish: OBV above its moving average | Bullish: Price near S1 support (15423) | Bearish: Price near R1 resistance (15837)",PATIENCE: Conviction too low (0.33 < 0.6)
2025-04-02,15434.02,HOLD,0.328,Strong Uptrend,14971.0,16205.72,0.0000,0.0,"Bearish: Price below Parabolic SAR | Bearish: RSI negative divergence (price up, RSI down) | Bullish: OBV above its moving average | Bullish: Price near S1 support (15334) | Bearish: Price near R1 resistance (15770)",PATIENCE: Conviction too low (0.33 < 0.6)
2025-04-03,16431.97,HOLD,0.306,Strong Uptrend,15939.01,17253.57,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bearish: Price below Parabolic SAR | Lean Bearish: RSI elevated (63.2) | Bearish: RSI negative divergence (price up, RSI down) | Bullish: OBV above its moving average | Bullish Pattern: Bullish Engulfing (strength: 0.8)",PATIENCE: Conviction too low (0.31 < 0.6)
2025-04-04,17350.5,BUY,0.711,Strong Uptrend,15765.12,21313.96,0.2189,2.5,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (68.3) | Bullish: MACD histogram crossed above zero | Bullish: MACD bullish crossover | Bearish: Stochastic overbought (90) | Bullish: Volume surge (1.6x avg) on up day | Bullish: OBV above its moving average | Bearish: Price near R1 resistance (16976),
2025-04-07,17735.78,HOLD,0.267,Strong Uptrend,17203.71,18622.57,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 70.1 | Bearish: Stochastic overbought (93) | Bullish: OBV above its moving average | Bearish: Price near R1 resistance (17869),PATIENCE: Conviction too low (0.27 < 0.6)
2025-04-08,18005.08,HOLD,0.313,Strong Uptrend,17464.93,18905.33,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI overbought at 71.4 | Bearish: Stochastic overbought (99) | Bullish: OBV above its moving average | Bearish: Price at upper Bollinger Band (potential resistance) | Bullish: Walking the upper Bollinger Band (strong trend) | Bullish Pattern: Three White Soldiers (strength: 0.8) | Bearish: Price near R1 resistance (18051),PATIENCE: Conviction too low (0.31 < 0.6)
2025-04-09,17005.15,HOLD,0.398,Strong Uptrend,16495.0,17855.41,0.0000,0.0,Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bearish: RSI elevated (61.1) | Bullish: OBV above its moving average | Bullish: Walking the upper Bollinger Band (strong trend) | Bearish Pattern: Bearish Engulfing (strength: 0.8),PATIENCE: Conviction too low (0.40 < 0.6)
2025-04-10,16874.66,HOLD,0.395,Strong Uptrend,16368.42,17718.39,0.0000,0.0,"Bullish: Price above EMA 9/21 stack | Bullish: Price above Parabolic SAR | Bearish: RSI negative divergence (price up, RSI down) | Bullish: OBV above its moving average",PATIENCE: Conviction too low (0.39 < 0.6)
2025-04-11,15919.56,LEAN SELL,0.369,Strong Uptrend,17589.63,11744.39,0.1906,2.5,Bearish: Price below Parabolic SAR | Bearish: MACD histogram crossed below zero | Bearish: MACD bearish crossover | Bullish: OBV above its moving average | Bearish Pattern: Three Black Crows (strength: 0.8),DISCIPLINE: Selling against uptrend — reduced conviction
2025-04-14,15304.5,HOLD,0.284,Strong Uptrend,14845.36,16069.73,0.0000,0.0,Bearish: Price below Parabolic SAR | Bullish: Stochastic oversold (10) | Bearish: OBV below its moving average | Bearish Pattern: Three Black Crows (strength: 0.8) | Bullish: Price near S1 support (15301),PATIENCE: Conviction too low (0.28 < 0.6)
2025-04-15,14525.2,HOLD,0.284,Strong Uptrend,14089.44,15251.46,0.0000,0.0,Bearish: Price below Parabolic SAR | Bullish: Stochastic oversold (9) | Bearish: OBV below its moving average | Bearish Pattern: Three Black Crows (strength: 0.8) | Bullish: Price near S1 support (14882),PATIENCE: Conviction too low (0.28 < 0.6)
2025-04-16,13862.14,HOLD,0.473,Volatile / Uncertain,13446.28,14555.25,0.0000,0.0,Bearish: Price below EMA 9/21 stack | Bearish: Fresh EMA 9/21 death cross | Bearish: Price below Parabolic SAR | Lean Bullish: RSI approaching oversold (38.7) | Bullish: Stochastic oversold (8) | Bearish: OBV below its moving average | Bullish: Price at lower Bollinger Band (potential bounce) | Bearish Pattern: Three Black Crows (strength: 0.8) | Bullish: Price near S1 support (13936),PATIENCE: Conviction too low (0.47 < 0.6)
2025-04-17,13328.75,HOLD,0.376,Volatile / Uncertain,12928.89,13995.19,0.0000,0.0,Bearish: Price below EMA 9/21 stack | Bearish: Price below Parabolic SAR | Lean Bullish: RSI approaching oversold (35.9) | Bullish: Stochastic oversold (3) | Bearish: OBV below its moving average | Bullish: Price at lower Bollinger Band (potential bounce) | Bearish: Walking the lower Bollinger Band (strong downtrend) | Bearish Pattern: Three Black Crows (strength: 0.8) | Bullish: Price near S1 support (13247),PATIENCE: Conviction too low (0.38 < 0.6)
2025-04-18,12185.73,HOLD,0.349,Volatile / Uncertain,11820.16,12795.02,0.0000,0.0,Bearish: Price below EMA 9/21 stack | Bearish: Price below Parabolic SAR | Lean Bullish: RSI approaching oversold (30.9) | Bullish: Stochastic oversold (1) | Bearish: OBV below its moving average | Bullish: Price at lower Bollinger Band (potential bounce) | Bearish: Walking the lower Bollinger Band (strong downtrend) | Bearish Pattern: Three Black Crows (strength: 0.8) | Bullish: Price near S2 strong support (12608),PATIENCE: Conviction too low (0.35 < 0.6)
2025-04-21,12483.64,HOLD,0.45,Volatile / Uncertain,12109.13,13107.82,0.0000,0.0,Bearish: Price below EMA 9/21 stack | Bearish: Price below Parabolic SAR | Lean Bullish: RSI approaching oversold (33.5) | Bullish: Stochastic oversold (6) | ⚠ Low volume (0.5x avg) — weak conviction | Bearish: OBV below its moving average | Bearish: Walking the lower Bollinger Band (strong downtrend),PATIENCE: Conviction too low (0.45 < 0.6)
2025-04-22,11438.92,HOLD,0.372,Volatile / Uncertain,11095.75,12010.87,0.0000,0.0,Bearish: Price below EMA 9/21 stack | Bearish: Price below Parabolic SAR | Bullish: RSI oversold at 29.3 | Bullish: Stochastic oversold (4) | Bearish: OBV below its moving average | Bullish: Price at lower Bollinger Band (potential bounce) | Bearish: Walking the lower Bollinger Band (strong downtrend) | Bearish Pattern: Bearish Engulfing (strength: 0.8),PATIENCE: Conviction too low (0.37 < 0.6)
2025-04-23,11128.4,HOLD,0.267,Volatile / Uncertain,10794.55,11684.82,0.0000,0.0,Bearish: Price below EMA 9/21 stack | Bearish: Price below Parabolic SAR | Bullish: RSI oversold at 28.2 | Bullish: Stochastic oversold (1) | Bearish: OBV below its moving average | Bullish: Price near S1 support (10734),PATIENCE: Conviction too low (0.27 < 0.6)
2025-04-24,10966.32,HOLD,0.39,Volatile / Uncertain,10637.33,11514.64,0.0000,0.0,Bearish: Price below EMA 9/21 stack | Bearish: Price below Parabolic SAR | Bullish: RSI oversold at 27.6 | Bullish: Stochastic oversold (1) | Bearish: OBV below its moving average | Bearish Pattern: Three Black Crows (strength: 0.8) | Bullish: Price near S1 support (10961) | Bearish: Price near R1 resistance (11412),PATIENCE: Conviction too low (0.39 < 0.6)
2025-04-25,11297.59,HOLD,0.302,Volatile / Uncertain,10958.66,11862.47,0.0000,0.0,Bearish: Price below EMA 9/21 stack | Bearish: Price below Parabolic SAR | Lean Bullish: RSI approaching oversold (30.8) | Bullish: Stochastic oversold (7) | Bullish: Volume surge (2.1x avg) on up day | Bearish: OBV below its moving average | Bullish Pattern: Bullish Engulfing (strength: 0.8) | Bearish: Price near R1 resistance (11192),PATIENCE: Conviction too low (0.30 < 0.6)
2025-04-28,10649.67,HOLD,0.458,Volatile / Uncertain,10330.18,11182.15,0.0000,0.0,Bearish: Price below EMA 9/21 stack | Bearish: Price below Parabolic SAR | Bullish: RSI oversold at 28.2 | Bullish: Stochastic oversold (1) | Bearish: Volume surge (2.4x avg) on down day | Bearish: OBV below its moving average | Bearish Pattern: Bearish Engulfing (strength: 0.8) | Bullish: Price near S1 support (10928),PATIENCE: Conviction too low (0.46 < 0.6)
2025-04-29,11105.49,HOLD,0.45,Volatile / Uncertain,10772.33,11660.76,0.0000,0.0,Bearish: Price below EMA 9/21 stack | Bearish: Price below Parabolic SAR | Lean Bullish: RSI approaching oversold (32.6) | Bullish: Stochastic oversold (8) | Bearish: OBV below its moving average | Bearish: Price near R1 resistance (11310),PATIENCE: Conviction too low (0.45 < 0.6)
2025-04-30,11285.26,HOLD,0.45,Volatile / Uncertain,10946.7,11849.52,0.0000,0.0,Bearish: Price below EMA 9/21 stack | Bearish: Price below Parabolic SAR | Lean Bullish: RSI approaching oversold (34.3) | Bullish: Stochastic oversold (11) | Bearish: OBV below its moving average | Bearish: Price near R1 resistance (11469),PATIENCE: Conviction too low (0.45 < 0.6)
2025-05-01,10874.62,HOLD,0.398,Volatile / Uncertain,10548.38,11418.35,0.0000,0.0,Bearish: Price below EMA 9/21 stack | Bearish: Price below Parabolic SAR | Lean Bullish: RSI approaching oversold (32.3) | Bullish: Stochastic oversold (5) | Bearish: OBV below its moving average | Bearish Pattern: Bearish Engulfing (strength: 0.8) | Bullish: Price near S1 support (11110),PATIENCE: Conviction too low (0.40 < 0.6)
2025-05-02,11087.41,HOLD,0.45,Volatile / Uncertain,10754.79,11641.78,0.0000,0.0,Bearish: Price below EMA 9/21 stack | Bearish: Price below Parabolic SAR | Lean Bullish: RSI approaching oversold (34.4) | Bullish: Stochastic oversold (10) | Bearish: OBV below its moving average | Bearish: Price near R1 resistance (11384),PATIENCE: Conviction too low (0.45 < 0.6)
2025-05-05,11464.93,HOLD,0.386,Volatile / Uncertain,11120.98,12038.18,0.0000,0.0,Bearish: Price below EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bullish: RSI approaching oversold (38.1) | Bearish: OBV below its moving average | Bearish: Price near R1 resistance (11223),PATIENCE: Conviction too low (0.39 < 0.6)
2025-05-06,11058.42,HOLD,0.232,Volatile / Uncertain,10726.67,11611.34,0.0000,0.0,Bearish: Price below EMA 9/21 stack | Bullish: Price above Parabolic SAR | Lean Bullish: RSI approaching oversold (35.8) | Bullish: Stochastic oversold (14) | Bearish: OBV below its moving average | Bearish Pattern: Bearish Engulfing (strength: 0.8) | Bullish: Price near S1 support (11086),PATIENCE: Conviction too low (0.23 < 0.6)
2025-05-07,11951.12,HOLD,0.72,Volatile / Uncertain,11592.59,12548.68,0.0000,0.0,"Bullish: Price above Parabolic SAR | Bullish: RSI positive divergence (price down, RSI up) | Bullish: MACD histogram crossed above zero | Bullish: MACD bullish crossover | Bearish: OBV below its moving average | Bullish Pattern: Bullish Engulfing (strength: 0.8) | Bearish: Price near R1 resistance (11540)",PATIENCE: Volatile conditions — need higher conviction
2025-05-08,11906.3,HOLD,0.39,Volatile / Uncertain,11549.11,12501.61,0.0000,0.0,"Bullish: Price above Parabolic SAR | Bullish: RSI positive divergence (price down, RSI up) | ⚠ Low volume (0.4x avg) — weak conviction | Bearish: OBV below its moving average",PATIENCE: Conviction too low (0.39 < 0.6)
2025-05-09,11891.31,HOLD,0.328,Volatile / Uncertain,11534.57,12485.88,0.0000,0.0,"Bullish: Price above Parabolic SAR | Bullish: RSI positive divergence (price down, RSI up) | Bearish: OBV below its moving average | Bullish: Price near S1 support (11867) | Bearish: Price near R1 resistance (11971)",PATIENCE: Conviction too low (0.33 < 0.6)
